,DIVIDENDID,EXDATE,PAYDATE,RECORDDATE,ANNOUNCEDDATE,DIVAMOUNT,TRADINGITEMID,EXCHANGEID,CURRENCYID,DIVFREQTYPEID,DIVIDENDTYPEID,SUPPLEMENTALTYPEID,NETAMOUNT,GROSSAMOUNT,DIVIDENDPAYMENTTYPEID,DIVIDENDPAYMENTTYPENAME,SUPPLEMENTALTYPEID,SUPPLEMENTALTYPENAME
28296,7047565,2018-12-18,2018-12-31,2018-12-19,2018-01-11,0.3522,26360127,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28297,7044420,2018-12-18,2018-12-31,2018-12-19,,0.1023,537600571,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28298,7044238,2018-12-18,2018-12-24,2018-12-19,,1.289844,39599142,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
28299,7044244,2018-12-18,2018-12-24,2018-12-19,,0.139569,530370714,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
28300,7045099,2018-12-18,2018-12-24,2018-12-19,,0.275286,85214110,104.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
28301,7047484,2018-12-18,2018-12-24,2018-12-19,2018-01-06,0.39105,33757859,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
28302,7045101,2018-12-18,2018-12-24,2018-12-19,,0.685509,223235664,104.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
28303,7044118,2018-12-18,2018-12-24,2018-12-19,,0.24198,530370712,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
28304,7041545,2018-12-18,2018-12-31,2018-12-19,,0.0516,315991957,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
28305,7045102,2018-12-18,2018-12-24,2018-12-19,,0.751997,223235663,810.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
28306,7044113,2018-12-18,2018-12-24,2018-12-19,,0.20098,31091219,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
28307,7047687,2018-12-18,2018-12-24,2018-12-19,2018-01-02,0.28635,6179437,117.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
28308,7047757,2018-12-18,2018-12-31,2018-12-19,2018-12-17,0.0164,569872468,117.0,160.0,8.0,8,46.0,,,,,46.0,Short term capital gains only
28309,7047557,2018-12-18,2018-12-31,2018-12-19,2018-01-11,0.2326,34295607,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28310,7045149,2018-12-18,2018-12-24,2018-12-19,,0.526018,370036143,104.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
28311,7047754,2018-12-18,2018-12-24,2018-12-19,2018-11-12,0.131425,588218912,117.0,160.0,8.0,1,,,,,,,
28312,7044114,2018-12-18,2018-12-24,2018-12-19,,0.091035,217067187,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
28313,7045146,2018-12-18,2018-12-24,2018-12-19,,0.043074,163859889,104.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
28314,7044637,2018-12-18,2018-12-24,2018-12-19,,0.221912,340340413,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28315,7044418,2018-12-18,2018-12-31,2018-12-19,,0.1426,402954841,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28316,7044119,2018-12-18,2018-12-24,2018-12-19,,0.632433,316650540,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
28317,7044318,2018-12-18,2018-12-24,2018-12-19,,0.1303,365743598,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
28318,7047705,2018-12-18,2018-12-24,2018-12-19,2017-12-30,0.140875,292984921,117.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
28319,7044747,2018-12-18,2018-12-31,2018-12-19,,0.1232,26915024,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28320,7047745,2018-12-18,2018-12-24,2018-12-19,2018-01-17,0.775343,266067421,117.0,160.0,6.0,1,1.0,,,,,1.0,Regular cash dividend
28321,7045188,2018-12-18,2018-12-24,2018-12-19,,0.598279,46330383,104.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
28322,7041594,2018-12-18,2018-12-31,2018-12-19,,0.0491,275971923,104.0,160.0,1.0,8,43.0,,,1.0,Cash,43.0,Long term capital gains only
28323,7047758,2018-12-18,2018-12-31,2018-12-19,2018-12-17,0.0218,569872468,117.0,160.0,8.0,8,43.0,,,,,43.0,Long term capital gains only
28324,7047680,2018-12-18,2018-12-24,2018-12-19,2018-01-02,0.611209,29156149,117.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
28325,7047676,2018-12-18,2018-12-24,2018-12-19,2018-01-02,0.719645,29156148,117.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
28326,7047512,2018-12-18,2018-12-24,2018-12-19,2017-12-30,0.247775,248432943,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
28327,7047477,2018-12-18,2018-12-24,2018-12-19,2018-01-10,0.143219,50171976,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
28328,7045138,2018-12-18,2018-12-24,2018-12-19,,0.105187,46330386,104.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
28329,7045098,2018-12-18,2018-12-24,2018-12-19,,0.408791,23428272,810.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
28330,7047509,2018-12-18,2018-12-24,2018-12-19,2017-12-30,0.243662,31091217,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
28331,7047677,2018-12-18,2018-12-24,2018-12-19,2018-01-02,0.870804,6179387,117.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
28332,7044942,2018-12-18,2018-12-31,2018-12-19,,0.2367,34295608,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28333,7047678,2018-12-18,2018-12-24,2018-12-19,2018-01-02,0.81216,6179388,117.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
28334,7047743,2018-12-18,2018-12-31,2018-12-19,2018-12-17,0.0388,579972166,117.0,160.0,5.0,1,1.0,,,5.0,Multiple Dividends,1.0,Regular cash dividend
28335,7045233,2018-12-18,2018-12-24,2018-12-19,,0.771266,141887578,810.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
28336,7045236,2018-12-18,2018-12-24,2018-12-19,,0.178842,289105261,104.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
28337,7044585,2018-12-18,2018-12-31,2018-12-19,,0.1617,253778831,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28338,7044306,2018-12-18,2018-12-31,2018-12-19,,0.0684,275971923,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
28339,7047721,2018-12-18,2018-12-24,2018-12-19,2017-12-30,0.258547,292984924,117.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
28340,7047690,2018-12-18,2018-12-24,2018-12-19,2017-12-29,0.405474,6179380,117.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
28341,7044578,2018-12-18,2018-12-31,2018-12-19,,0.0075,79682014,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28342,7047702,2018-12-18,2018-12-24,2018-12-19,2017-12-29,0.63799,6179400,117.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
28343,7044171,2018-12-18,2018-12-24,2018-12-19,,0.257547,33493874,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
28344,7044247,2018-12-18,2018-12-24,2018-12-19,,0.285488,285981523,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
28345,7045184,2018-12-18,2018-12-24,2018-12-19,,0.861864,141889135,810.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
28346,7047487,2018-12-18,2018-12-31,2018-12-19,2018-01-06,0.1064,225219058,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
28347,7047562,2018-12-18,2018-12-31,2018-12-19,2018-01-11,0.2351,30741562,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28348,7047510,2018-12-18,2018-12-24,2018-12-19,2018-12-17,0.22628,82762933,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
28349,7047454,2018-12-18,2018-12-31,2018-12-19,2018-12-17,0.0457,569872468,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
28350,7047506,2018-12-18,2018-12-24,2018-12-19,2017-12-30,0.271706,31091212,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
28351,7047701,2018-12-18,2018-12-24,2018-12-19,2017-12-29,0.583789,6179385,117.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
28352,7044172,2018-12-18,2018-12-24,2018-12-19,,0.039949,170834321,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
28353,7047502,2018-12-18,2018-12-24,2018-12-19,2018-01-02,0.125008,408379153,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
28354,7047720,2018-12-18,2018-12-24,2018-12-19,2017-12-30,1.28534,279388428,117.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
28355,7044239,2018-12-18,2018-12-24,2018-12-19,,0.213308,31091213,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
28356,7044243,2018-12-18,2018-12-24,2018-12-19,,0.059319,530370715,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
28357,7047684,2018-12-18,2018-12-24,2018-12-19,2018-01-02,0.715546,29156150,117.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
28358,7047724,2018-12-18,2018-12-24,2018-12-19,2017-12-29,0.700887,145902105,117.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
28359,7041495,2018-12-18,2018-12-31,2018-12-19,,0.1175,263962861,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
28360,7047633,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.604521,6179417,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28361,7041706,2018-12-17,2018-12-21,2018-12-18,,0.29866,141887598,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28362,7041705,2018-12-17,2018-12-21,2018-12-18,,0.056324,27069132,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28363,7041701,2018-12-17,2018-12-21,2018-12-18,,0.754743,7690511,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28364,7047619,2018-12-17,2018-12-21,2018-12-18,2018-01-02,0.854155,10633477,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28365,7047636,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.826488,6179413,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28366,7042083,2018-12-17,2018-12-21,2018-12-18,,0.412241,240359441,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28367,7041839,2018-12-17,2018-12-21,2018-12-18,,0.518043,7320179,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28368,7042085,2018-12-17,2018-12-21,2018-12-18,,0.043612,543200272,810.0,160.0,2.0,8,45.0,,,2.0,Stock,45.0,Long and short term capital gains
28369,7047622,2018-12-17,2018-12-21,2018-12-18,2018-01-02,0.201216,10633474,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28370,7047639,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.537885,34204760,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28371,7041958,2018-12-17,2018-12-21,2018-12-18,,0.363584,422542709,810.0,160.0,2.0,8,45.0,,,2.0,Stock,45.0,Long and short term capital gains
28372,7047655,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.631083,6179430,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28373,7041952,2018-12-17,2018-12-21,2018-12-18,,0.680031,6179410,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28374,7041841,2018-12-17,2018-12-21,2018-12-18,,0.228753,27069133,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28375,7047625,2018-12-17,2018-12-21,2018-12-18,2018-01-02,0.358527,10633470,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28376,7047606,2018-12-17,2018-12-21,2018-12-18,2018-01-11,0.465439,6179404,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28377,7047665,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.738474,6179396,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28378,7047643,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.435236,30252196,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28379,7047616,2018-12-17,2018-12-21,2018-12-18,2018-01-02,0.349436,8662701,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28380,7047621,2018-12-17,2018-12-21,2018-12-18,2018-01-02,0.638026,20476038,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28381,7047656,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.555618,6179431,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28382,7047609,2018-12-17,2018-12-21,2018-12-18,2018-01-11,0.200204,266067422,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28383,7047651,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.293109,27069137,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28384,7047614,2018-12-17,2018-12-21,2018-12-18,2018-01-02,0.146756,292984922,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28385,7047631,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.214236,6179403,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28386,7041960,2018-12-17,2018-12-21,2018-12-18,,0.119174,543200272,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28387,7047668,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.252089,72959132,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28388,7047646,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.341225,6179426,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28389,7047629,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.474628,6179401,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28390,7047638,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.371038,6179415,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28391,7041374,2018-12-17,2018-12-20,2018-12-18,2018-12-14,1.289,113109113,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28392,7047617,2018-12-17,2018-12-21,2018-12-18,2018-01-02,0.321399,6179433,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28393,7047634,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.469335,6179419,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28394,7047648,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.472181,6179427,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28395,7047613,2018-12-17,2018-12-21,2018-12-18,2018-01-02,0.380618,233327259,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28396,7047630,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.209635,6179402,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28397,7041951,2018-12-17,2018-12-21,2018-12-18,,0.239685,6179393,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28398,7047654,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.575639,6179429,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28399,7047664,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.522275,6179414,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28400,7047599,2018-12-17,2018-12-21,2018-12-18,2018-07-18,0.043012,572389545,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28401,7047624,2018-12-17,2018-12-21,2018-12-18,2018-01-02,0.784933,10633472,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28402,7047642,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.247122,105911257,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28403,7041708,2018-12-17,2018-12-21,2018-12-18,,0.18752,546207130,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28404,7041953,2018-12-17,2018-12-21,2018-12-18,,0.191084,6179421,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28405,7041703,2018-12-17,2018-12-21,2018-12-18,,0.348441,6179420,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28406,7041955,2018-12-17,2018-12-21,2018-12-18,,1.0560738,10633475,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28407,7047658,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.691806,6179434,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28408,7047627,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.310258,72959133,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28409,7047607,2018-12-17,2018-12-21,2018-12-18,2018-01-11,1.442143,6179384,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28410,7047661,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.296212,6179435,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28411,7041709,2018-12-17,2018-12-21,2018-12-18,,0.54224,233327242,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28412,7041714,2018-12-17,2018-12-21,2018-12-18,,0.35555,548706491,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28413,7041843,2018-12-17,2018-12-21,2018-12-18,,0.15372,422542709,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28414,7041710,2018-12-17,2018-12-21,2018-12-18,,0.395754,233326963,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28415,7047620,2018-12-17,2018-12-21,2018-12-18,2018-01-02,0.175099,10633476,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28416,7047635,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.358063,6179418,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28417,7041373,2018-12-17,2018-12-20,2018-12-18,2018-12-14,0.5772,26953469,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28418,7041712,2018-12-17,2018-12-21,2018-12-18,,0.29532,411613006,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28419,7047623,2018-12-17,2018-12-21,2018-12-18,2018-01-02,0.710373,10633473,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28420,7047618,2018-12-17,2018-12-21,2018-12-18,2018-01-02,0.300893,34204756,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28421,7047640,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.249916,6179408,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28422,7047659,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.382365,6179412,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28423,7041840,2018-12-17,2018-12-21,2018-12-18,,0.338992,6179406,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28424,7047663,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.732729,6179424,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28425,7041954,2018-12-17,2018-12-21,2018-12-18,,0.462118,6179428,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28426,7047615,2018-12-17,2018-12-21,2018-12-18,2018-01-02,0.171902,292984923,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28427,7047657,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.232567,6179432,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28428,7047632,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.847029,6179422,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28429,7041704,2018-12-17,2018-12-21,2018-12-18,,0.539214,6179439,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28430,7047645,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.797802,6179423,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28431,7047644,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.505622,20328800,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28432,7047667,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.625003,6179383,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28433,7041713,2018-12-17,2018-12-21,2018-12-18,,0.09564,550586768,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28434,7047662,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.638696,6179438,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28435,7047637,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.81191,6179416,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28436,7047608,2018-12-17,2018-12-21,2018-12-18,2018-01-11,0.70881,129248933,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28437,7047666,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.506119,6179389,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28438,7047628,2018-12-17,2018-12-21,2018-12-18,2017-12-29,0.383151,72959131,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28439,7041355,2018-12-14,2018-12-19,2018-12-17,2018-12-13,0.3396,306410320,117.0,160.0,8.0,8,45.0,,,,,45.0,Long and short term capital gains
28440,7034801,2018-12-13,2018-12-18,2018-12-14,,0.0736,113668632,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28441,7036161,2018-12-13,2018-12-18,2018-12-14,2018-12-12,0.6256,8813325,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28442,7034668,2018-12-13,2018-12-18,2018-12-14,,0.5528,113737570,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28443,7034731,2018-12-13,2018-12-18,2018-12-14,,0.447,113807429,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28444,7034802,2018-12-13,2018-12-18,2018-12-14,,0.7067,113668633,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28445,7036159,2018-12-13,2018-12-18,2018-12-14,2018-12-12,0.669,11882010,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28446,7036160,2018-12-13,2018-12-18,2018-12-14,2018-12-12,0.6406,8813326,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28447,7036132,2018-12-13,2018-12-18,2018-12-14,2018-12-12,0.3888,113275876,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28448,7034728,2018-12-13,2018-12-18,2018-12-14,,0.2518,113668631,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28449,7036162,2018-12-13,2018-12-18,2018-12-14,,0.9494,11882013,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28450,7036154,2018-12-13,2018-12-18,2018-12-14,2018-12-12,0.4025,8813324,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28451,7036135,2018-12-13,2018-12-18,2018-12-14,2018-12-11,0.6249,113275699,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28452,7034585,2018-12-13,2018-12-18,2018-12-14,,0.3553,223005147,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28453,7036152,2018-12-13,2018-12-18,2018-12-14,2018-12-12,1.0179,8813328,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28454,7036245,2018-12-12,2018-12-12,2018-12-11,,0.13389,54579633,467.0,160.0,1.0,8,45.0,,,1.0,Cash,45.0,Long and short term capital gains
28455,7041338,2018-12-12,2018-12-17,2018-12-13,2018-12-11,0.4054,141876596,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28456,7041348,2018-12-12,2018-12-17,2018-12-13,2018-12-11,0.6208,84646306,117.0,160.0,4.0,1,1.0,,,4.0,Rights,1.0,Regular cash dividend
28457,7041343,2018-12-12,2018-12-17,2018-12-13,2018-12-11,0.3302,79112243,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28458,7041342,2018-12-12,2018-12-17,2018-12-13,2018-12-11,0.4071,83018933,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28459,7041349,2018-12-12,2018-12-17,2018-12-13,2018-12-11,0.8678,79112245,117.0,160.0,4.0,1,1.0,,,4.0,Rights,1.0,Regular cash dividend
28460,7041341,2018-12-12,2018-12-17,2018-12-13,2018-12-11,0.2561,118204476,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
28461,7041336,2018-12-12,2018-12-17,2018-12-13,2018-12-11,0.3532,79112244,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
